reaction_time,growth_rate log curve,gr mean smoothed
4.200000000000700,1.1278089707654300,
4.300000000000700,1.1287980375088700,
4.400000000000700,1.1297782412846900,
4.500000000000700,1.130748827946730,
4.600000000000710,1.1317090752560600,
4.700000000000710,1.1326582947359600,
4.800000000000710,1.1335958333018600,
4.900000000000710,1.13452107466143,
5.0000000000007100,1.1354334404821000,1.149841
5.100000000000710,1.1363323913259400,
5.200000000000710,1.137217427353830,
5.300000000000720,1.1380880888030400,
5.400000000000720,1.138943956244400,
5.500000000000720,1.1397846506267700,
5.600000000000720,1.1406098331184500,
5.7000000000007200,1.141419204756200,
5.800000000000720,1.1422125059138900,
5.900000000000720,1.142989515603840,
6.000000000000730,1.143750050624310,1.147517
6.100000000000730,1.1444939645676000,
6.200000000000730,1.1452211467031300,
6.300000000000730,1.1459315207502400,
6.40000000000073,1.1466250435553600,
6.500000000000730,1.1473017036880900,
6.600000000000730,1.1479615199702100,
6.700000000000740,1.1486045399512600,
6.800000000000740,1.1492308383440500,
6.9000000000007400,1.1498405154320900,
7.000000000000740,1.150433695461160,1.151669
7.10000000000074,1.151010525025390,
7.200000000000740,1.1515711714584300,
7.300000000000740,1.1521158212384900,
7.400000000000750,1.1526446784158500,
7.500000000000750,1.153157963070220,
7.6000000000007500,1.1536559098044800,
7.700000000000750,1.1541387662806800,
7.80000000000075,1.1546067918030500,
7.900000000000750,1.1550602559522900,
8.000000000000750,1.1554994372745300,1.161942
8.100000000000760,1.1559246220275700,
8.200000000000760,1.1563361029864500,
8.300000000000760,1.156734178309930,
8.400000000000760,1.1571191504684600,
8.50000000000076,1.157491325234400,
8.600000000000760,1.157851010733980,
8.700000000000760,1.1581985165608800,
8.800000000000770,1.1585341529503300,
8.900000000000770,1.1588582300127100,
9.000000000000770,1.1591710570251700,1.173358
9.100000000000770,1.1594729417795400,
9.20000000000077,1.1597641899848700,
9.300000000000770,1.1600451047224300,
9.400000000000770,1.1603159859510300,
9.500000000000770,1.1605771300606900,
9.600000000000780,1.1608288294720000,
9.700000000000780,1.161071372279260,
9.800000000000780,1.1613050419347000,
9.90000000000078,1.161530116971740,
10.000000000000800,1.1617468707647300,1.185637
10.100000000000800,1.1619555713231000,
10.200000000000800,1.1621564811174800,
10.300000000000800,1.1623498569358100,
10.400000000000800,1.162535949767050,
10.500000000000800,1.1627150047108000,
10.60000000000080,1.162887260910440,
10.700000000000800,1.1630529515083200,
10.800000000000800,1.1632123036207900,
10.900000000000800,1.1633655383316600,
11.000000000000800,1.1635128707022900,1.182167
11.100000000000800,1.1636545097967900,
11.200000000000800,1.1637906587208900,
11.3000000000008,1.1639215146730500,
11.400000000000800,1.164047269006620,
11.500000000000800,1.1641681073017000,
11.600000000000800,1.1642842094456900,
11.700000000000800,1.1643957497213800,
11.800000000000800,1.1645028969017100,
11.900000000000800,1.164605814350110,
12.00000000000080,1.164704660125810,1.175614
12.100000000000800,1.164799587093170,
12.200000000000800,1.1648907430343600,
12.300000000000800,1.1649782707647900,
12.400000000000800,1.1650623082506000,
12.500000000000800,1.1651429887277100,
12.600000000000800,1.1652204408220000,
12.70000000000080,1.165294788670000,
12.800000000000800,1.1653661520398300,
12.900000000000800,1.1654346464519700,
13.000000000000800,1.1655003832994800,1.173967
13.100000000000800,1.1655634699675200,
13.200000000000800,1.1656240099516600,
13.300000000000800,1.1656821029750400,
13.40000000000080,1.165737845103920,
13.500000000000800,1.1657913288616100,
13.600000000000800,1.1658426433405000,
13.700000000000800,1.1658918743122000,
13.800000000000800,1.1659391043354900,
13.900000000000800,1.165984412862180,
14.000000000000800,1.1660278763406300,1.177549
14.10000000000080,1.1660695683169600,
14.200000000000800,1.1661095595339200,
14.300000000000800,1.166147918027310,
14.400000000000800,1.166184709219910,
14.500000000000800,1.1662199960130300,
14.600000000000800,1.166253838875540,
14.700000000000800,1.1662862959304700,
14.80000000000090,1.166317423039080,
14.900000000000900,1.1663472738825700,
15.000000000000900,1.166375900041300,1.178157
15.100000000000900,1.166403351071660,
15.200000000000900,1.1664296745805500,
15.300000000000900,1.1664549162975400,
15.400000000000900,1.166479120144680,
15.50000000000090,1.16650232830415,
15.600000000000900,1.166524581283640,
15.700000000000900,1.166545917979540,
15.800000000000900,1.1665663757380900,
15.900000000000900,1.166585990414380,
16.000000000000900,1.1666047964293900,1.163256
16.10000000000090,1.1666228268249800,
16.20000000000090,1.1666401133170600,
16.30000000000090,1.166656686346810,
16.400000000000900,1.166672575130120,
16.500000000000900,1.1666878077052400,
16.600000000000900,1.166702410978720,
16.700000000000900,1.1667164107697100,
16.80000000000090,1.1667298318525800,
16.90000000000090,1.166742697998050,
17.00000000000090,1.1667550320127300,1.160133
17.100000000000900,1.1667668557772300,
17.200000000000900,1.1667781902828500,
17.300000000000900,1.166789055666870,
17.400000000000900,1.1667994712465100,
17.500000000000900,1.1668094555516300,
17.60000000000090,1.1668190263561500,
17.70000000000090,1.1668282007082800,
17.800000000000900,1.1668369949596200,
17.900000000000900,1.1668454247931000,
18.000000000000900,1.1668535052498500,1.169336
18.100000000000900,1.1668612507550500,
18.200000000000900,1.1668686751427500,
18.3000000000009,1.1668757916797100,
18.4000000000009,1.166882613088380,
18.500000000000900,1.1668891515688800,
18.600000000000900,1.1668954188201700,
18.700000000000900,1.166901426060390,
18.800000000000900,1.1669071840463800,
18.900000000000900,1.1669127030924400,
19.00000000000090,1.1669179930883000,1.174761
19.100000000000900,1.1669230635164500,
19.200000000000900,1.1669279234687300,
19.30000000000090,1.1669325816622500,
19.400000000000900,1.166937046454720,
19.50000000000090,1.1669413258591100,
19.600000000000900,1.1669454275577700,
19.700000000000900,1.1669493589159400,
19.80000000000090,1.1669531269947500,
19.900000000000900,1.1669567385637000,
20.000000000000900,1.1669602001125700,1.183834
20.100000000000900,1.1669635178629600,
20.200000000000900,1.1669666977792400,
20.30000000000090,1.1669697455791700,
20.40000000000090,1.1669726667440000,
20.500000000000900,1.1669754665282100,
20.600000000000900,1.1669781499688400,
20.700000000000900,1.166980721894440,
20.800000000000900,1.1669831869336600,
20.900000000000900,1.1669855495234700,
21.000000000000900,1.1669878139170900,1.165374
21.100000000000900,1.1669899841915200,
21.20000000000090,1.1669920642548700,
21.30000000000100,1.1669940578532800,
21.400000000000900,1.1669959685776100,
21.500000000000900,1.1669977998699000,
21.600000000000900,1.166999555029430,
21.700000000001000,1.1670012372187200,
21.80000000000100,1.1670028494691100,
21.900000000000900,1.1670043946861900,
22.000000000001000,1.16700587565504,1.174720
22.10000000000100,1.1670072950451800,
22.200000000001000,1.167008655415370,
22.30000000000100,1.1670099592181600,
22.400000000001000,1.167011208804340,
22.500000000001000,1.1670124064271100,
22.60000000000100,1.1670135542461400,
22.700000000001000,1.1670146543314300,
22.800000000001000,1.1670157086670500,
22.900000000001000,1.1670167191546700,
23.000000000001000,1.1670176876170000,
23.10000000000100,1.1670186158010400,
23.20000000000100,1.1670195053812400,
23.300000000001000,1.1670203579625000,
23.400000000001000,1.1670211750830500,
23.500000000001000,1.1670219582172100,
23.600000000001000,1.167022708778070,
23.700000000001000,1.1670234281199900,
23.800000000001000,1.167024117541050,
23.900000000001000,1.1670247782854100,
24.00000000000100,1.1670254115455300,1.175049
24.10000000000100,1.167026018464280,
24.200000000001000,1.1670266001370800,
24.300000000001000,1.1670271576138000,
24.400000000001000,1.167027691900660,
24.500000000001000,1.1670282039620700,
24.60000000000100,1.167028694722360,
24.700000000001000,1.1670291650674300,
24.800000000001000,1.1670296158463400,
24.900000000001,1.1670300478728700,
25.000000000001000,1.1670304619269600,1.173198
