state,county,county_st,date,cases_pred,transit_pred
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-09,0.0,-27.898850350931525
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-10,0.0,-25.070135775689256
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-11,0.0,-24.554160233936894
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-12,0.0,-26.67795742966875
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-13,4.697699608945254,-29.77790705960054
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-14,4.791306348374329,-31.946652986098776
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-15,4.886778303205822,-32.6090122685194
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-16,4.984152639871539,-32.04666307261154
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-17,5.083467265384587,-31.331901692825006
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-18,5.184760842096257,-31.332754794076877
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-19,5.28807280274696,-32.23337449402796
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-20,5.393443365817051,-33.671197936419695
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-21,5.500913551183556,-35.028305892503646
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-22,5.6105251960888625,-35.922149927596024
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-23,5.722320971427606,-36.360026256473134
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-24,5.8363443983580945,-36.627433842724315
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-25,5.952639865244727,-37.054024785931865
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-26,6.071252644938019,-37.79001054900372
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-27,6.1922289123989325,-38.76879615071614
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-28,6.315615762674412,-39.80313058455912
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-29,6.441461229231086,-40.72969350116165
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-30,6.569814302654292,-41.50454190517949
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-03-31,6.700724949719707,-42.19681822041991
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-01,6.834244132844984,-42.91797722098889
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-02,6.9704238299290076,-43.74291751672003
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-03,7.109317054586443,-44.67396678455514
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-04,7.250977876785494,-45.659161812847934
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-05,7.395461443896894,-46.638115380694884
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-06,7.542824002162312,-47.581304902446824
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-07,7.693122918590538,-48.50012914658437
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-08,7.8464167032899885,-49.42936650635799
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-09,8.002765032246192,-50.400150879370955
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2020-04-10,8.162228770553156,-51.42219110676531
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-15,0.0,-39.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-16,0.0,-47.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-17,0.0,-40.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-18,0.0,-36.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-19,0.0,-41.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-20,0.0,-41.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-21,0.0,-46.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-22,0.0,-49.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-23,0.0,-57.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-24,0.0,-43.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-25,0.0,-38.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-26,0.0,-42.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-27,0.0,-43.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-28,0.0,-51.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-02-29,0.0,-52.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-01,0.0,-56.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-02,0.0,-45.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-03,0.0,-39.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-04,0.0,-42.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-05,0.0,-45.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-06,0.0,-52.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-07,0.0,-53.66134458821654
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-08,0.0,-55.78462219454272
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-09,0.0,-57.16292501602034
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-10,0.0,-56.904356646024496
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-11,0.0,-57.775285200244525
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-12,0.0,-58.10832952885542
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-13,0.0,-59.36461377886987
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-14,0.0,-60.82673486429216
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-15,0.0,-62.20816538526896
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-16,0.0,-63.89986417159024
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-17,0.0,-65.29111450716461
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-18,0.0,-66.76309315743335
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-19,0.0,-68.16365621394384
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-20,0.0,-69.53678013809255
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-21,0.0,-71.01947068419942
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-22,3.968612185649096,-72.49065865877476
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-23,4.570330754834722,-74.05876920472726
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-24,5.263281528016511,-75.65950173749752
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-25,6.061297076552967,-77.29327262618077
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-26,6.980307257870531,-78.97491203242211
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-27,8.038657204703373,-80.66965733338972
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-28,9.257473527668605,-82.40736484934372
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-29,10.661086041253498,-84.1739384512495
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-30,12.277513431640772,-85.97743131512675
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-03-31,14.139022561194555,-87.8241225667094
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-01,16.282772574352812,-89.70781864435682
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-02,18.75155666246397,-91.6365971987833
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-03,21.594656294557538,-93.60583408949553
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-04,24.868824966065382,-95.61768921697805
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-05,28.639421102926548,-97.67321225389463
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-06,32.98171273592445,-99.77147740174095
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-07,37.982379988954584,-100.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-08,43.741245373650884,-100.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-09,50.37326643023235,-100.0
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2020-04-10,58.010830491344606,-100.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-15,0.0,-37.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-16,0.0,-39.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-17,0.0,-59.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-18,0.0,-53.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-19,0.0,-60.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-20,0.0,-51.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-21,0.0,-50.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-22,0.0,-55.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-23,0.0,-43.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-24,0.0,-55.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-25,0.0,-58.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-26,0.0,-53.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-27,0.0,-54.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-28,0.0,-53.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-02-29,0.0,-43.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-01,0.0,-37.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-02,0.0,-53.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-03,0.0,-51.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-04,0.0,-52.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-05,0.0,-56.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-06,1.2023653773723904,-57.0
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-07,1.355662897993599,-55.75345848974344
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-08,1.5285053342210488,-57.93754342665942
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-09,1.7233845967164851,-58.6750665681289
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-10,1.9431103063262978,-58.977670031179265
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-11,2.1908503010559386,-60.27405304327498
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-12,2.4701763075466303,-61.425284879555804
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-13,2.7851154355109498,-62.08827541525679
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-14,3.14020823753485,-63.208811937763
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-15,3.5405741713081533,-64.29311677506558
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-16,3.991985408068116,-65.2007533432916
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-17,4.50095005137001,-66.25521835107804
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-18,5.074805965969608,-67.35864989419308
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-19,5.721826569570965,-68.38411016531475
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-20,6.451340112664381,-69.4723580013129
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-21,7.27386416614043,-70.59873361536424
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-22,8.201257255620108,-71.70648256857483
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-23,9.246889828649428,-72.84216478031843
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-24,10.425837019633288,-74.00963302902981
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-25,11.755095991646744,-75.18113907823067
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-26,13.253830988592384,-76.37306244173442
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-27,14.943649630679314,-77.59049582334936
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-28,16.8489144366416,-78.82233731620366
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-29,18.997094063986342,-80.07321561918863
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-30,21.419159331185924,-81.34700181528234
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-03-31,24.15002973136086,-82.6394130935189
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-01,27.229076874947634,-83.9517379389801
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-02,30.700692119604636,-85.28615904816581
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-03,34.61492657101203,-86.64135240921625
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-04,39.0282126816099,-88.01767020900536
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-05,44.00417785073586,-89.41634380036737
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-06,49.61456175602961,-90.83715764484953
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-07,55.94025064149022,-92.28033662856278
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-08,63.07244347376391,-93.74662079845896
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-09,71.11396677941607,-95.2362083600806
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2020-04-10,80.18075711951008,-96.74936619368245
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-15,0.0,-29.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-16,0.0,-22.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-17,0.0,-31.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-18,0.0,-22.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-19,0.0,-26.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-20,0.0,-24.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-21,0.0,-31.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-22,0.0,-35.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-23,0.0,-30.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-24,0.0,-31.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-25,0.0,-24.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-26,0.0,-20.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-27,0.0,-21.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-28,0.0,-28.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-02-29,0.0,-34.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-01,0.0,-34.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-02,0.0,-26.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-03,0.0,-33.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-04,0.0,-25.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-05,0.0,-33.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-06,0.0,-41.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-07,0.0,-39.79248125578456
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-08,0.0,-42.37565425019134
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-09,0.0,-42.474198287614925
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-10,0.0,-41.132781477570376
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-11,0.0,-41.52896269846755
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-12,0.0,-43.223644326275945
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-13,0.0,-45.0370397365609
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-14,0.0,-47.25970150062863
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-15,0.0,-49.427520214813185
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-16,0.0,-50.90650096245554
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-17,0.0,-52.149052469432895
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-18,0.0,-53.40562821149115
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-19,0.0,-54.75583809360678
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-20,2.465639798675948,-56.38359144114288
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-21,2.568650757879869,-58.27341498626823
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-22,2.6759653699214065,-60.26378819248377
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-23,2.7877634353566356,-62.264607279155946
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-24,2.904232266555708,-64.23693224290267
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-25,3.0255670015358684,-66.17344622903526
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-26,3.151970930905968,-68.12947944201443
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-27,3.2836558384702665,-70.16654479029121
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-28,3.420842356062179,-72.31110483051032
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-29,3.563760333202472,-74.56529674205173
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-30,3.7126492222012657,-76.91243269561565
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-03-31,3.867758479349052,-79.32758025043981
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-01,4.0293479828689085,-81.79664121924536
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-02,4.197688468330167,-84.32099969210951
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-03,4.373061982253057,-86.91145483209539
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-04,4.555762354664304,-89.58223494603396
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-05,4.746095691395441,-92.3445104678194
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-06,4.944380886948653,-95.20254849226589
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-07,5.150950158789422,-98.15530894650064
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-08,5.366149603961188,-100.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-09,5.590339778954559,-100.0
Pennsylvania,Erie County,"Erie County, Pennsylvania",2020-04-10,5.823896303802668,-100.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-15,0.0,-20.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-16,0.0,-15.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-17,0.0,-10.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-18,0.0,2.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-19,0.0,-5.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-20,0.0,5.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-21,0.0,-17.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-22,0.0,-24.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-23,0.0,-21.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-24,0.0,-9.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-25,0.0,-8.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-26,0.0,-10.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-27,0.0,-3.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-28,0.0,-13.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-02-29,0.0,-11.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-01,0.0,-17.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-02,0.0,-14.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-03,0.0,-16.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-04,0.0,-13.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-05,0.0,-11.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-06,0.0,-30.0
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-07,0.0,-21.705971795724825
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-08,0.0,-24.356381528761958
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-09,0.0,-20.537701102239442
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-10,0.0,-18.66702093647422
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-11,0.0,-21.57973914751394
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-12,0.0,-22.532550796192304
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-13,0.0,-29.47765221788518
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-14,0.0,-28.952951729096718
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-15,0.0,-29.478902949336202
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-16,0.0,-28.118425176275593
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-17,0.0,-27.35677394976583
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-18,0.0,-29.807571598943973
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-19,0.0,-31.969473505169894
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-20,1.9109738131383032,-35.758806203723665
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-21,2.088022992334354,-37.0142553817124
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-22,2.281475542229931,-37.579807381147255
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-23,2.4928512132781457,-37.6369133131402
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-24,2.7238105587879384,-38.110330904031
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-25,2.9761679801211836,-40.34408158553441
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-26,3.2519059805099353,-42.90663532853664
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-27,3.55319073947086,-45.863030597208066
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-28,3.8823891301684283,-47.76936728240926
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-29,4.242087313414147,-48.99018834092724
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-30,4.635111054375058,-50.07136228830949
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-03-31,5.064547921598237,-51.54357839068982
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-01,5.533771542745335,-54.01448763484302
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-02,6.046468107588643,-56.89172842734162
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-03,6.606665326474442,-59.8613488405706
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-04,7.218764071749427,-62.3338870670371
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-05,7.887572950723154,-64.38201628441166
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-06,8.618346081769424,-66.42462630943484
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-07,9.416824370333154,-68.82224560593752
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-08,10.289280609104328,-71.84721702467104
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-09,11.24256875666301,-75.22490605213804
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2020-04-10,12.284177781725193,-78.65968112968672
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-15,0.0,-35.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-16,0.0,-42.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-17,0.0,-49.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-18,0.0,-31.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-19,0.0,-33.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-20,0.0,-24.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-21,0.0,-30.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-22,0.0,-47.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-23,0.0,-45.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-24,0.0,-39.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-25,0.0,-35.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-26,0.0,-35.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-27,0.0,-34.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-28,0.0,-45.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-02-29,0.0,-34.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-01,0.0,-42.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-02,0.0,-31.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-03,0.0,-36.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-04,0.0,-40.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-05,0.0,-46.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-06,0.0,-53.0
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-07,0.0,-53.085257431223646
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2020-03-08,0.0,-51.806932662765846
